model_date,race,sim,winner,n
2022-07-05,House,8026,dem,98
2022-07-05,House,8027,dem,149
2022-07-05,House,8028,dem,139
2022-07-05,House,8029,dem,179
2022-07-05,House,8030,dem,197
2022-07-05,House,8031,dem,159
2022-07-05,House,8032,dem,187
2022-07-05,House,8033,dem,174
2022-07-05,House,8034,dem,158
2022-07-05,House,8035,dem,176
2022-07-05,House,8036,dem,157
2022-07-05,House,8037,dem,186
2022-07-05,House,8038,dem,185
2022-07-05,House,8039,dem,183
2022-07-05,House,8040,dem,138
2022-07-05,House,8041,dem,175
2022-07-05,House,8042,dem,186
2022-07-05,House,8043,dem,212
2022-07-05,House,8044,dem,165
2022-07-05,House,8045,dem,117
2022-07-05,House,8046,dem,154
2022-07-05,House,8047,dem,158
2022-07-05,House,8048,dem,151
2022-07-05,House,8049,dem,158
2022-07-05,House,8050,dem,167
2022-07-05,House,8051,dem,176
2022-07-05,House,8052,dem,192
2022-07-05,House,8053,dem,127
2022-07-05,House,8054,dem,151
2022-07-05,House,8055,dem,192
2022-07-05,House,8056,dem,162
2022-07-05,House,8057,dem,167
2022-07-05,House,8058,dem,161
2022-07-05,House,8059,dem,192
2022-07-05,House,8060,dem,191
2022-07-05,House,8061,dem,176
2022-07-05,House,8062,dem,175
2022-07-05,House,8063,dem,147
2022-07-05,House,8064,dem,194
2022-07-05,House,8065,dem,160
2022-07-05,House,8066,dem,163
2022-07-05,House,8067,dem,206
2022-07-05,House,8068,dem,240
2022-07-05,House,8069,dem,216
2022-07-05,House,8070,dem,145
2022-07-05,House,8071,dem,162
2022-07-05,House,8072,dem,153
2022-07-05,House,8073,dem,184
2022-07-05,House,8074,dem,188
2022-07-05,House,8075,dem,213
2022-07-05,House,8076,dem,135
2022-07-05,House,8077,dem,186
2022-07-05,House,8078,dem,149
2022-07-05,House,8079,dem,186
2022-07-05,House,8080,dem,144
2022-07-05,House,8081,dem,153
2022-07-05,House,8082,dem,219
2022-07-05,House,8083,dem,144
2022-07-05,House,8084,dem,155
2022-07-05,House,8085,dem,191
2022-07-05,House,8086,dem,187
2022-07-05,House,8087,dem,136
2022-07-05,House,8088,dem,235
2022-07-05,House,8089,dem,152
2022-07-05,House,8090,dem,135
2022-07-05,House,8091,dem,156
2022-07-05,House,8092,dem,168
2022-07-05,House,8093,dem,156
2022-07-05,House,8094,dem,196
2022-07-05,House,8095,dem,201
2022-07-05,House,8096,dem,197
2022-07-05,House,8097,dem,195
2022-07-05,House,8098,dem,186
2022-07-05,House,8099,dem,142
2022-07-05,House,8100,dem,211
2022-07-05,House,8101,dem,178
2022-07-05,House,8102,dem,136
2022-07-05,House,8103,dem,207
2022-07-05,House,8104,dem,200
2022-07-05,House,8105,dem,165
2022-07-05,House,8106,dem,179
2022-07-05,House,8107,dem,195
2022-07-05,House,8108,dem,140
2022-07-05,House,8109,dem,127
2022-07-05,House,8110,dem,199
2022-07-05,House,8111,dem,110
2022-07-05,House,8112,dem,160
2022-07-05,House,8113,dem,175
2022-07-05,House,8114,dem,159
2022-07-05,House,8115,dem,159
2022-07-05,House,8116,dem,187
2022-07-05,House,8117,dem,192
2022-07-05,House,8118,dem,176
2022-07-05,House,8119,dem,120
2022-07-05,House,8120,dem,176
2022-07-05,House,8121,dem,202
2022-07-05,House,8122,dem,166
2022-07-05,House,8123,dem,194
2022-07-05,House,8124,dem,131
2022-07-05,House,8125,dem,156
2022-07-05,House,8126,dem,152
2022-07-05,House,8127,dem,183
2022-07-05,House,8128,dem,173
2022-07-05,House,8129,dem,176
2022-07-05,House,8130,dem,129
2022-07-05,House,8131,dem,144
2022-07-05,House,8132,dem,197
2022-07-05,House,8133,dem,154
2022-07-05,House,8134,dem,219
2022-07-05,House,8135,dem,197
2022-07-05,House,8136,dem,153
2022-07-05,House,8137,dem,232
2022-07-05,House,8138,dem,105
2022-07-05,House,8139,dem,164
2022-07-05,House,8140,dem,153
2022-07-05,House,8141,dem,186
2022-07-05,House,8142,dem,163
2022-07-05,House,8143,dem,176
2022-07-05,House,8144,dem,167
2022-07-05,House,8145,dem,151
2022-07-05,House,8146,dem,160
2022-07-05,House,8147,dem,166
2022-07-05,House,8148,dem,144
2022-07-05,House,8149,dem,172
2022-07-05,House,8150,dem,194
2022-07-05,House,8151,dem,168
2022-07-05,House,8152,dem,175
2022-07-05,House,8153,dem,167
2022-07-05,House,8154,dem,155
2022-07-05,House,8155,dem,206
2022-07-05,House,8156,dem,167
2022-07-05,House,8157,dem,160
2022-07-05,House,8158,dem,177
2022-07-05,House,8159,dem,139
2022-07-05,House,8160,dem,124
2022-07-05,House,8161,dem,180
2022-07-05,House,8162,dem,196
2022-07-05,House,8163,dem,176
2022-07-05,House,8164,dem,145
2022-07-05,House,8165,dem,204
2022-07-05,House,8166,dem,201
2022-07-05,House,8167,dem,184
2022-07-05,House,8168,dem,185
2022-07-05,House,8169,dem,184
2022-07-05,House,8170,dem,164
2022-07-05,House,8171,dem,197
2022-07-05,House,8172,dem,208
2022-07-05,House,8173,dem,138
2022-07-05,House,8174,dem,169
2022-07-05,House,8175,dem,223
2022-07-05,House,8176,dem,190
2022-07-05,House,8177,dem,175
2022-07-05,House,8178,dem,152
2022-07-05,House,8179,dem,192
2022-07-05,House,8180,dem,170
2022-07-05,House,8181,dem,180
2022-07-05,House,8182,dem,147
2022-07-05,House,8183,dem,173
2022-07-05,House,8184,dem,201
2022-07-05,House,8185,dem,193
2022-07-05,House,8186,dem,171
2022-07-05,House,8187,dem,188
2022-07-05,House,8188,dem,191
2022-07-05,House,8189,dem,201
2022-07-05,House,8190,dem,141
2022-07-05,House,8191,dem,202
2022-07-05,House,8192,dem,240
2022-07-05,House,8193,dem,164
2022-07-05,House,8194,dem,187
2022-07-05,House,8195,dem,139
2022-07-05,House,8196,dem,151
2022-07-05,House,8197,dem,133
2022-07-05,House,8198,dem,133
2022-07-05,House,8199,dem,169
2022-07-05,House,8200,dem,166
2022-07-05,House,8201,dem,196
2022-07-05,House,8202,dem,181
2022-07-05,House,8203,dem,154
2022-07-05,House,8204,dem,166
2022-07-05,House,8205,dem,208
2022-07-05,House,8206,dem,182
2022-07-05,House,8207,dem,148
2022-07-05,House,8208,dem,192
2022-07-05,House,8209,dem,195
2022-07-05,House,8210,dem,168
2022-07-05,House,8211,dem,163
2022-07-05,House,8212,dem,130
2022-07-05,House,8213,dem,180
2022-07-05,House,8214,dem,180
2022-07-05,House,8215,dem,158
2022-07-05,House,8216,dem,183
2022-07-05,House,8217,dem,207
2022-07-05,House,8218,dem,138
2022-07-05,House,8219,dem,127
2022-07-05,House,8220,dem,211
2022-07-05,House,8221,dem,159
2022-07-05,House,8222,dem,158
2022-07-05,House,8223,dem,170
2022-07-05,House,8224,dem,188
2022-07-05,House,8225,dem,182
2022-07-05,House,8226,dem,176
2022-07-05,House,8227,dem,160
2022-07-05,House,8228,dem,167
2022-07-05,House,8229,dem,214
2022-07-05,House,8230,dem,210
2022-07-05,House,8231,dem,162
2022-07-05,House,8232,dem,157
2022-07-05,House,8233,dem,169
2022-07-05,House,8234,dem,162
2022-07-05,House,8235,dem,111
2022-07-05,House,8236,dem,161
2022-07-05,House,8237,dem,198
2022-07-05,House,8238,dem,159
2022-07-05,House,8239,dem,176
2022-07-05,House,8240,dem,105
2022-07-05,House,8241,dem,143
2022-07-05,House,8242,dem,160
2022-07-05,House,8243,dem,189
2022-07-05,House,8244,dem,181
2022-07-05,House,8245,dem,141
2022-07-05,House,8246,dem,149
2022-07-05,House,8247,dem,154
2022-07-05,House,8248,dem,141
2022-07-05,House,8249,dem,161
2022-07-05,House,8250,dem,151
2022-07-05,House,8251,dem,180
2022-07-05,House,8252,dem,122
2022-07-05,House,8253,dem,161
2022-07-05,House,8254,dem,163
2022-07-05,House,8255,dem,165
2022-07-05,House,8256,dem,169
2022-07-05,House,8257,dem,202
2022-07-05,House,8258,dem,169
2022-07-05,House,8259,dem,134
2022-07-05,House,8260,dem,180
2022-07-05,House,8261,dem,130
2022-07-05,House,8262,dem,190
2022-07-05,House,8263,dem,164
2022-07-05,House,8264,dem,184
2022-07-05,House,8265,dem,122
2022-07-05,House,8266,dem,154
2022-07-05,House,8267,dem,185
2022-07-05,House,8268,dem,171
2022-07-05,House,8269,dem,229
2022-07-05,House,8270,dem,165
2022-07-05,House,8271,dem,148
2022-07-05,House,8272,dem,175
2022-07-05,House,8273,dem,138
2022-07-05,House,8274,dem,157
2022-07-05,House,8275,dem,133
2022-07-05,House,8276,dem,220
2022-07-05,House,8277,dem,194
2022-07-05,House,8278,dem,128
2022-07-05,House,8279,dem,151
2022-07-05,House,8280,dem,205
2022-07-05,House,8281,dem,161
2022-07-05,House,8282,dem,172
2022-07-05,House,8283,dem,196
2022-07-05,House,8284,dem,153
2022-07-05,House,8285,dem,188
2022-07-05,House,8286,dem,146
2022-07-05,House,8287,dem,166
2022-07-05,House,8288,dem,159
2022-07-05,House,8289,dem,174
2022-07-05,House,8290,dem,190
2022-07-05,House,8291,dem,149
2022-07-05,House,8292,dem,155
2022-07-05,House,8293,dem,208
2022-07-05,House,8294,dem,178
2022-07-05,House,8295,dem,203
2022-07-05,House,8296,dem,162
2022-07-05,House,8297,dem,168
2022-07-05,House,8298,dem,198
2022-07-05,House,8299,dem,159
2022-07-05,House,8300,dem,219
2022-07-05,House,8301,dem,155
2022-07-05,House,8302,dem,175
2022-07-05,House,8303,dem,174
2022-07-05,House,8304,dem,179
2022-07-05,House,8305,dem,163
2022-07-05,House,8306,dem,180
2022-07-05,House,8307,dem,177
2022-07-05,House,8308,dem,199
2022-07-05,House,8309,dem,198
2022-07-05,House,8310,dem,208
2022-07-05,House,8311,dem,167
2022-07-05,House,8312,dem,179
2022-07-05,House,8313,dem,172
2022-07-05,House,8314,dem,180
2022-07-05,House,8315,dem,137
2022-07-05,House,8316,dem,165
2022-07-05,House,8317,dem,183
2022-07-05,House,8318,dem,209
2022-07-05,House,8319,dem,189
2022-07-05,House,8320,dem,175
2022-07-05,House,8321,dem,142
2022-07-05,House,8322,dem,216
2022-07-05,House,8323,dem,145
2022-07-05,House,8324,dem,165
2022-07-05,House,8325,dem,188
2022-07-05,House,8326,dem,138
2022-07-05,House,8327,dem,163
2022-07-05,House,8328,dem,190
2022-07-05,House,8329,dem,127
2022-07-05,House,8330,dem,163
2022-07-05,House,8331,dem,174
2022-07-05,House,8332,dem,147
2022-07-05,House,8333,dem,160
2022-07-05,House,8334,dem,179
2022-07-05,House,8335,dem,207
2022-07-05,House,8336,dem,143
2022-07-05,House,8337,dem,183
2022-07-05,House,8338,dem,200
2022-07-05,House,8339,dem,179
2022-07-05,House,8340,dem,161
2022-07-05,House,8341,dem,162
2022-07-05,House,8342,dem,165
2022-07-05,House,8343,dem,159
2022-07-05,House,8344,dem,184
2022-07-05,House,8345,dem,200
2022-07-05,House,8346,dem,210
2022-07-05,House,8347,dem,197
2022-07-05,House,8348,dem,208
2022-07-05,House,8349,dem,166
2022-07-05,House,8350,dem,167
2022-07-05,House,8351,dem,149
2022-07-05,House,8352,dem,215
2022-07-05,House,8353,dem,142
2022-07-05,House,8354,dem,199
2022-07-05,House,8355,dem,152
2022-07-05,House,8356,dem,143
2022-07-05,House,8357,dem,189
2022-07-05,House,8358,dem,206
2022-07-05,House,8359,dem,191
2022-07-05,House,8360,dem,170
2022-07-05,House,8361,dem,176
2022-07-05,House,8362,dem,193
2022-07-05,House,8363,dem,154
2022-07-05,House,8364,dem,193
2022-07-05,House,8365,dem,173
2022-07-05,House,8366,dem,178
2022-07-05,House,8367,dem,202
2022-07-05,House,8368,dem,186
2022-07-05,House,8369,dem,164
2022-07-05,House,8370,dem,145
2022-07-05,House,8371,dem,132
2022-07-05,House,8372,dem,171
2022-07-05,House,8373,dem,187
2022-07-05,House,8374,dem,178
2022-07-05,House,8375,dem,139
2022-07-05,House,8376,dem,161
2022-07-05,House,8377,dem,176
2022-07-05,House,8378,dem,169
2022-07-05,House,8379,dem,194
2022-07-05,House,8380,dem,216
2022-07-05,House,8381,dem,186
2022-07-05,House,8382,dem,125
2022-07-05,House,8383,dem,194
2022-07-05,House,8384,dem,173
2022-07-05,House,8385,dem,169
2022-07-05,House,8386,dem,136
2022-07-05,House,8387,dem,133
2022-07-05,House,8388,dem,158
2022-07-05,House,8389,dem,187
2022-07-05,House,8390,dem,171
2022-07-05,House,8391,dem,179
2022-07-05,House,8392,dem,140
2022-07-05,House,8393,dem,129
2022-07-05,House,8394,dem,183
2022-07-05,House,8395,dem,134
2022-07-05,House,8396,dem,177
2022-07-05,House,8397,dem,159
2022-07-05,House,8398,dem,162
2022-07-05,House,8399,dem,187
2022-07-05,House,8400,dem,175
2022-07-05,House,8401,dem,193
2022-07-05,House,8402,dem,172
2022-07-05,House,8403,dem,197
2022-07-05,House,8404,dem,194
2022-07-05,House,8405,dem,147
2022-07-05,House,8406,dem,159
2022-07-05,House,8407,dem,160
2022-07-05,House,8408,dem,181
2022-07-05,House,8409,dem,219
2022-07-05,House,8410,dem,115
2022-07-05,House,8411,dem,172
2022-07-05,House,8412,dem,153
2022-07-05,House,8413,dem,247
2022-07-05,House,8414,dem,207
2022-07-05,House,8415,dem,194
2022-07-05,House,8416,dem,171
2022-07-05,House,8417,dem,201
2022-07-05,House,8418,dem,162
2022-07-05,House,8419,dem,170
2022-07-05,House,8420,dem,169
2022-07-05,House,8421,dem,197
2022-07-05,House,8422,dem,211
2022-07-05,House,8423,dem,189
2022-07-05,House,8424,dem,147
2022-07-05,House,8425,dem,160
2022-07-05,House,8426,dem,139
2022-07-05,House,8427,dem,173
2022-07-05,House,8428,dem,183
2022-07-05,House,8429,dem,175
2022-07-05,House,8430,dem,190
2022-07-05,House,8431,dem,195
2022-07-05,House,8432,dem,187
2022-07-05,House,8433,dem,178
2022-07-05,House,8434,dem,159
2022-07-05,House,8435,dem,177
2022-07-05,House,8436,dem,183
2022-07-05,House,8437,dem,175
2022-07-05,House,8438,dem,216
2022-07-05,House,8439,dem,155
2022-07-05,House,8440,dem,167
2022-07-05,House,8441,dem,146
2022-07-05,House,8442,dem,182
2022-07-05,House,8443,dem,145
2022-07-05,House,8444,dem,169
2022-07-05,House,8445,dem,160
2022-07-05,House,8446,dem,161
2022-07-05,House,8447,dem,154
2022-07-05,House,8448,dem,181
2022-07-05,House,8449,dem,139
2022-07-05,House,8450,dem,151
2022-07-05,House,8451,dem,168
2022-07-05,House,8452,dem,203
2022-07-05,House,8453,dem,214
2022-07-05,House,8454,dem,163
2022-07-05,House,8455,dem,154
2022-07-05,House,8456,dem,157
2022-07-05,House,8457,dem,184
2022-07-05,House,8458,dem,118
2022-07-05,House,8459,dem,148
2022-07-05,House,8460,dem,187
2022-07-05,House,8461,dem,153
2022-07-05,House,8462,dem,190
2022-07-05,House,8463,dem,193
2022-07-05,House,8464,dem,160
2022-07-05,House,8465,dem,184
2022-07-05,House,8466,dem,176
2022-07-05,House,8467,dem,194
2022-07-05,House,8468,dem,160
2022-07-05,House,8469,dem,156
2022-07-05,House,8470,dem,169
2022-07-05,House,8471,dem,188
2022-07-05,House,8472,dem,165
2022-07-05,House,8473,dem,192
2022-07-05,House,8474,dem,175
2022-07-05,House,8475,dem,185
2022-07-05,House,8476,dem,168
2022-07-05,House,8477,dem,170
2022-07-05,House,8478,dem,114
2022-07-05,House,8479,dem,152
2022-07-05,House,8480,dem,157
2022-07-05,House,8481,dem,200
2022-07-05,House,8482,dem,182
2022-07-05,House,8483,dem,142
2022-07-05,House,8484,dem,176
2022-07-05,House,8485,dem,193
2022-07-05,House,8486,dem,184
2022-07-05,House,8487,dem,160
2022-07-05,House,8488,dem,156
2022-07-05,House,8489,dem,114
2022-07-05,House,8490,dem,128
2022-07-05,House,8491,dem,172
2022-07-05,House,8492,dem,188
2022-07-05,House,8493,dem,158
2022-07-05,House,8494,dem,131
2022-07-05,House,8495,dem,177
2022-07-05,House,8496,dem,161
2022-07-05,House,8497,dem,168
2022-07-05,House,8498,dem,173
2022-07-05,House,8499,dem,196
2022-07-05,House,8500,dem,167
2022-07-05,House,8501,dem,161
2022-07-05,House,8502,dem,168
2022-07-05,House,8503,dem,164
2022-07-05,House,8504,dem,161
2022-07-05,House,8505,dem,168
2022-07-05,House,8506,dem,160
2022-07-05,House,8507,dem,134
2022-07-05,House,8508,dem,172
2022-07-05,House,8509,dem,145
2022-07-05,House,8510,dem,172
2022-07-05,House,8511,dem,162
2022-07-05,House,8512,dem,164
2022-07-05,House,8513,dem,204
2022-07-05,House,8514,dem,171
2022-07-05,House,8515,dem,204
2022-07-05,House,8516,dem,184
2022-07-05,House,8517,dem,148
2022-07-05,House,8518,dem,169
2022-07-05,House,8519,dem,182
2022-07-05,House,8520,dem,170
2022-07-05,House,8521,dem,167
2022-07-05,House,8522,dem,196
2022-07-05,House,8523,dem,162
2022-07-05,House,8524,dem,138
2022-07-05,House,8525,dem,144
2022-07-05,House,8526,dem,159
2022-07-05,House,8527,dem,129
2022-07-05,House,8528,dem,195
2022-07-05,House,8529,dem,158
2022-07-05,House,8530,dem,149
2022-07-05,House,8531,dem,194
2022-07-05,House,8532,dem,159
2022-07-05,House,8533,dem,134
2022-07-05,House,8534,dem,169
2022-07-05,House,8535,dem,207
2022-07-05,House,8536,dem,200
2022-07-05,House,8537,dem,181
2022-07-05,House,8538,dem,168
2022-07-05,House,8539,dem,160
2022-07-05,House,8540,dem,157
2022-07-05,House,8541,dem,166
2022-07-05,House,8542,dem,186
2022-07-05,House,8543,dem,203
2022-07-05,House,8544,dem,207
2022-07-05,House,8545,dem,157
2022-07-05,House,8546,dem,195
2022-07-05,House,8547,dem,172
2022-07-05,House,8548,dem,132
2022-07-05,House,8549,dem,170
2022-07-05,House,8550,dem,178
2022-07-05,House,8551,dem,175
2022-07-05,House,8552,dem,177
2022-07-05,House,8553,dem,166
2022-07-05,House,8554,dem,172
2022-07-05,House,8555,dem,161
2022-07-05,House,8556,dem,192
2022-07-05,House,8557,dem,134
2022-07-05,House,8558,dem,185
2022-07-05,House,8559,dem,205
2022-07-05,House,8560,dem,176
2022-07-05,House,8561,dem,143
2022-07-05,House,8562,dem,195
2022-07-05,House,8563,dem,184
2022-07-05,House,8564,dem,182
2022-07-05,House,8565,dem,161
2022-07-05,House,8566,dem,176
2022-07-05,House,8567,dem,141
2022-07-05,House,8568,dem,176
2022-07-05,House,8569,dem,133
2022-07-05,House,8570,dem,169
2022-07-05,House,8571,dem,183
2022-07-05,House,8572,dem,198
2022-07-05,House,8573,dem,134
2022-07-05,House,8574,dem,206
2022-07-05,House,8575,dem,171
2022-07-05,House,8576,dem,148
2022-07-05,House,8577,dem,169
2022-07-05,House,8578,dem,161
2022-07-05,House,8579,dem,181
2022-07-05,House,8580,dem,146
2022-07-05,House,8581,dem,137
2022-07-05,House,8582,dem,165
2022-07-05,House,8583,dem,145
2022-07-05,House,8584,dem,173
2022-07-05,House,8585,dem,203
2022-07-05,House,8586,dem,125
2022-07-05,House,8587,dem,124
2022-07-05,House,8588,dem,185
2022-07-05,House,8589,dem,144
2022-07-05,House,8590,dem,173
2022-07-05,House,8591,dem,196
2022-07-05,House,8592,dem,185
2022-07-05,House,8593,dem,152
2022-07-05,House,8594,dem,166
2022-07-05,House,8595,dem,143
2022-07-05,House,8596,dem,177
2022-07-05,House,8597,dem,168
2022-07-05,House,8598,dem,164
2022-07-05,House,8599,dem,193
2022-07-05,House,8600,dem,155
2022-07-05,House,8601,dem,196
2022-07-05,House,8602,dem,147
2022-07-05,House,8603,dem,180
2022-07-05,House,8604,dem,150
2022-07-05,House,8605,dem,183
2022-07-05,House,8606,dem,186
2022-07-05,House,8607,dem,199
2022-07-05,House,8608,dem,236
2022-07-05,House,8609,dem,147
2022-07-05,House,8610,dem,152
2022-07-05,House,8611,dem,158
2022-07-05,House,8612,dem,128
2022-07-05,House,8613,dem,142
2022-07-05,House,8614,dem,177
2022-07-05,House,8615,dem,184
2022-07-05,House,8616,dem,209
2022-07-05,House,8617,dem,142
2022-07-05,House,8618,dem,223
2022-07-05,House,8619,dem,171
2022-07-05,House,8620,dem,179
2022-07-05,House,8621,dem,174
2022-07-05,House,8622,dem,181
2022-07-05,House,8623,dem,157
2022-07-05,House,8624,dem,167
2022-07-05,House,8625,dem,184
2022-07-05,House,8626,dem,160
2022-07-05,House,8627,dem,166
2022-07-05,House,8628,dem,166
2022-07-05,House,8629,dem,164
2022-07-05,House,8630,dem,185
2022-07-05,House,8631,dem,157
2022-07-05,House,8632,dem,156
2022-07-05,House,8633,dem,184
2022-07-05,House,8634,dem,227
2022-07-05,House,8635,dem,200
2022-07-05,House,8636,dem,155
2022-07-05,House,8637,dem,177
2022-07-05,House,8638,dem,145
2022-07-05,House,8639,dem,157
2022-07-05,House,8640,dem,193
2022-07-05,House,8641,dem,171
2022-07-05,House,8642,dem,109
2022-07-05,House,8643,dem,179
2022-07-05,House,8644,dem,162
2022-07-05,House,8645,dem,155
2022-07-05,House,8646,dem,148
2022-07-05,House,8647,dem,149
2022-07-05,House,8648,dem,120
2022-07-05,House,8649,dem,175
2022-07-05,House,8650,dem,217
2022-07-05,House,8651,dem,159
2022-07-05,House,8652,dem,159
2022-07-05,House,8653,dem,154
2022-07-05,House,8654,dem,151
2022-07-05,House,8655,dem,182
2022-07-05,House,8656,dem,182
2022-07-05,House,8657,dem,163
2022-07-05,House,8658,dem,214
2022-07-05,House,8659,dem,208
2022-07-05,House,8660,dem,161
2022-07-05,House,8661,dem,176
2022-07-05,House,8662,dem,206
2022-07-05,House,8663,dem,208
2022-07-05,House,8664,dem,174
2022-07-05,House,8665,dem,146
2022-07-05,House,8666,dem,193
2022-07-05,House,8667,dem,139
2022-07-05,House,8668,dem,191
2022-07-05,House,8669,dem,169
2022-07-05,House,8670,dem,173
2022-07-05,House,8671,dem,139
2022-07-05,House,8672,dem,134
2022-07-05,House,8673,dem,187
2022-07-05,House,8674,dem,181
2022-07-05,House,8675,dem,167
2022-07-05,House,8676,dem,160
2022-07-05,House,8677,dem,156
2022-07-05,House,8678,dem,184
2022-07-05,House,8679,dem,194
2022-07-05,House,8680,dem,161
2022-07-05,House,8681,dem,157
2022-07-05,House,8682,dem,135
2022-07-05,House,8683,dem,170
2022-07-05,House,8684,dem,209
2022-07-05,House,8685,dem,178
2022-07-05,House,8686,dem,180
2022-07-05,House,8687,dem,186
2022-07-05,House,8688,dem,162
2022-07-05,House,8689,dem,184
2022-07-05,House,8690,dem,142
2022-07-05,House,8691,dem,152
2022-07-05,House,8692,dem,177
2022-07-05,House,8693,dem,156
2022-07-05,House,8694,dem,167
2022-07-05,House,8695,dem,178
2022-07-05,House,8696,dem,174
2022-07-05,House,8697,dem,199
2022-07-05,House,8698,dem,183
2022-07-05,House,8699,dem,194
2022-07-05,House,8700,dem,196
2022-07-05,House,8701,dem,176
2022-07-05,House,8702,dem,185
2022-07-05,House,8703,dem,219
2022-07-05,House,8704,dem,202
2022-07-05,House,8705,dem,141
2022-07-05,House,8706,dem,187
2022-07-05,House,8707,dem,113
2022-07-05,House,8708,dem,207
2022-07-05,House,8709,dem,190
2022-07-05,House,8710,dem,153
2022-07-05,House,8711,dem,205
2022-07-05,House,8712,dem,155
2022-07-05,House,8713,dem,173
2022-07-05,House,8714,dem,91
2022-07-05,House,8715,dem,162
2022-07-05,House,8716,dem,149
2022-07-05,House,8717,dem,150
2022-07-05,House,8718,dem,150
2022-07-05,House,8719,dem,178
2022-07-05,House,8720,dem,136
2022-07-05,House,8721,dem,188
2022-07-05,House,8722,dem,172
2022-07-05,House,8723,dem,175
2022-07-05,House,8724,dem,159
2022-07-05,House,8725,dem,141
2022-07-05,House,8726,dem,207
2022-07-05,House,8727,dem,184
2022-07-05,House,8728,dem,200
2022-07-05,House,8729,dem,122
2022-07-05,House,8730,dem,167
2022-07-05,House,8731,dem,154
2022-07-05,House,8732,dem,188
2022-07-05,House,8733,dem,183
2022-07-05,House,8734,dem,172
2022-07-05,House,8735,dem,195
2022-07-05,House,8736,dem,169
2022-07-05,House,8737,dem,160
2022-07-05,House,8738,dem,165
2022-07-05,House,8739,dem,176
2022-07-05,House,8740,dem,129
2022-07-05,House,8741,dem,175
2022-07-05,House,8742,dem,194
2022-07-05,House,8743,dem,192
2022-07-05,House,8744,dem,202
2022-07-05,House,8745,dem,196
2022-07-05,House,8746,dem,173
2022-07-05,House,8747,dem,180
2022-07-05,House,8748,dem,173
2022-07-05,House,8749,dem,151
2022-07-05,House,8750,dem,207
2022-07-05,House,8751,dem,140
2022-07-05,House,8752,dem,183
2022-07-05,House,8753,dem,166
2022-07-05,House,8754,dem,116
2022-07-05,House,8755,dem,202
2022-07-05,House,8756,dem,158
2022-07-05,House,8757,dem,210
2022-07-05,House,8758,dem,184
2022-07-05,House,8759,dem,180
2022-07-05,House,8760,dem,154
2022-07-05,House,8761,dem,217
2022-07-05,House,8762,dem,139
2022-07-05,House,8763,dem,160
2022-07-05,House,8764,dem,193
2022-07-05,House,8765,dem,177
2022-07-05,House,8766,dem,149
2022-07-05,House,8767,dem,135
2022-07-05,House,8768,dem,233
2022-07-05,House,8769,dem,123
2022-07-05,House,8770,dem,168
2022-07-05,House,8771,dem,203
2022-07-05,House,8772,dem,129
2022-07-05,House,8773,dem,161
2022-07-05,House,8774,dem,156
2022-07-05,House,8775,dem,177
2022-07-05,House,8776,dem,137
2022-07-05,House,8777,dem,161
2022-07-05,House,8778,dem,141
2022-07-05,House,8779,dem,167
2022-07-05,House,8780,dem,143
2022-07-05,House,8781,dem,148
2022-07-05,House,8782,dem,134
2022-07-05,House,8783,dem,160
2022-07-05,House,8784,dem,173
2022-07-05,House,8785,dem,164
2022-07-05,House,8786,dem,186
2022-07-05,House,8787,dem,196
2022-07-05,House,8788,dem,169
2022-07-05,House,8789,dem,182
2022-07-05,House,8790,dem,170
2022-07-05,House,8791,dem,170
2022-07-05,House,8792,dem,179
2022-07-05,House,8793,dem,198
2022-07-05,House,8794,dem,140
2022-07-05,House,8795,dem,171
2022-07-05,House,8796,dem,187
2022-07-05,House,8797,dem,178
2022-07-05,House,8798,dem,213
2022-07-05,House,8799,dem,150
2022-07-05,House,8800,dem,176
2022-07-05,House,8801,dem,172
2022-07-05,House,8802,dem,179
2022-07-05,House,8803,dem,175
2022-07-05,House,8804,dem,222
2022-07-05,House,8805,dem,165
2022-07-05,House,8806,dem,137
2022-07-05,House,8807,dem,150
2022-07-05,House,8808,dem,168
2022-07-05,House,8809,dem,178
2022-07-05,House,8810,dem,218
2022-07-05,House,8811,dem,163
2022-07-05,House,8812,dem,154
2022-07-05,House,8813,dem,192
2022-07-05,House,8814,dem,164
2022-07-05,House,8815,dem,191
2022-07-05,House,8816,dem,185
2022-07-05,House,8817,dem,204
2022-07-05,House,8818,dem,164
2022-07-05,House,8819,dem,180
2022-07-05,House,8820,dem,198
2022-07-05,House,8821,dem,150
2022-07-05,House,8822,dem,202
2022-07-05,House,8823,dem,188
2022-07-05,House,8824,dem,162
2022-07-05,House,8825,dem,200
2022-07-05,House,8826,dem,145
2022-07-05,House,8827,dem,123
2022-07-05,House,8828,dem,177
2022-07-05,House,8829,dem,183
2022-07-05,House,8830,dem,125
2022-07-05,House,8831,dem,156
2022-07-05,House,8832,dem,162
2022-07-05,House,8833,dem,160
2022-07-05,House,8834,dem,143
2022-07-05,House,8835,dem,111
2022-07-05,House,8836,dem,196
2022-07-05,House,8837,dem,148
2022-07-05,House,8838,dem,170
2022-07-05,House,8839,dem,189
2022-07-05,House,8840,dem,173
2022-07-05,House,8841,dem,147
2022-07-05,House,8842,dem,223
2022-07-05,House,8843,dem,175
2022-07-05,House,8844,dem,169
2022-07-05,House,8845,dem,182
2022-07-05,House,8846,dem,214
2022-07-05,House,8847,dem,138
